account_id,account_type,customer_segment,kyc_status,account_age_days,country,region,preferred_channel,device_type,device_risk_score,login_failed_attempts,avg_monthly_txn_count,avg_monthly_amount,is_high_risk_profile,profile_created_at
C1000001401,CUSTOMER,BUSINESS,VERIFIED,3074,CL,International,WEB,ANDROID,46,3,113,2720.38,0,2025-06-03
C1000001402,CUSTOMER,STANDARD,VERIFIED,2482,PE,Puno,MOBILE,IOS,41,0,47,9331.13,0,2022-05-27
C1000001403,CUSTOMER,BASIC,VERIFIED,187,CL,International,WEB,IOS,49,2,104,3700.73,0,2021-08-09
C1000001404,CUSTOMER,STANDARD,VERIFIED,469,PE,Junin,MOBILE,IOS,36,0,94,9779.53,0,2022-04-14
C1000001405,CUSTOMER,STANDARD,VERIFIED,1279,PE,Junin,ATM,ANDROID,6,0,92,1587.15,0,2021-05-10
C1000001406,CUSTOMER,STANDARD,VERIFIED,3175,PE,Puno,MOBILE,ANDROID,16,1,162,11172.81,0,2020-09-16
C1000001407,CUSTOMER,BUSINESS,VERIFIED,1374,PE,Puno,MOBILE,IOS,33,1,143,8563.55,0,2021-05-01
C1000001408,CUSTOMER,PREMIUM,VERIFIED,2736,PE,Cusco,MOBILE,ANDROID,16,2,124,7913.99,0,2024-10-29
C1000001409,CUSTOMER,BASIC,VERIFIED,2765,PE,Piura,WEB,ANDROID,28,0,3,1640.45,0,2021-11-20
C1000001410,CUSTOMER,BUSINESS,VERIFIED,382,PE,Cusco,ATM,ANDROID,6,0,179,2669.75,0,2025-07-15
C1000001411,CUSTOMER,BASIC,PENDING,2749,PE,Piura,MOBILE,WEB_BROWSER,75,3,122,7142.04,1,2024-09-23
C1000001412,CUSTOMER,BASIC,VERIFIED,1530,PE,Piura,MOBILE,ANDROID,19,1,127,2211.48,0,2025-12-24
C1000001413,CUSTOMER,STANDARD,VERIFIED,915,PE,La Libertad,WEB,ANDROID,22,0,111,9593.96,0,2021-03-01
C1000001414,CUSTOMER,PREMIUM,VERIFIED,1450,MX,International,AGENCY,ANDROID,39,1,108,7685.4,0,2020-11-16
C1000001415,CUSTOMER,BASIC,PENDING,965,MX,International,MOBILE,ANDROID,38,2,156,7537.12,0,2023-05-29
C1000001416,CUSTOMER,BASIC,VERIFIED,1796,PE,La Libertad,MOBILE,WEB_BROWSER,17,1,56,2518.05,0,2022-02-05
C1000001417,CUSTOMER,BASIC,VERIFIED,212,PE,Arequipa,MOBILE,ANDROID,29,0,82,2423.26,0,2023-11-01
C1000001418,CUSTOMER,BASIC,VERIFIED,1358,CL,International,MOBILE,IOS,40,1,133,11036.29,0,2021-03-11
C1000001419,CUSTOMER,STANDARD,VERIFIED,1288,PE,Cusco,MOBILE,IOS,24,0,7,11794.43,0,2024-09-29
C1000001420,CUSTOMER,STANDARD,PENDING,1248,MX,International,WEB,IOS,42,0,134,9887.77,0,2020-12-29
C1000001421,CUSTOMER,STANDARD,VERIFIED,381,MX,International,WEB,ANDROID,18,2,178,9000.26,0,2025-02-16
C1000001422,CUSTOMER,STANDARD,VERIFIED,2444,CO,International,MOBILE,ANDROID,49,0,37,9252.43,0,2021-12-23
C1000001423,CUSTOMER,BASIC,VERIFIED,1615,CO,International,MOBILE,ANDROID,34,0,162,2718.31,0,2021-12-19
C1000001424,CUSTOMER,STANDARD,VERIFIED,2760,PE,Junin,AGENCY,ANDROID,13,0,62,2722.21,0,2024-03-20
C1000001425,CUSTOMER,BASIC,REJECTED,729,PE,Piura,AGENCY,ANDROID,82,6,63,11673.12,1,2023-06-30
C1000001426,CUSTOMER,BASIC,VERIFIED,1031,CO,International,MOBILE,WEB_BROWSER,31,4,4,11125.03,0,2020-10-28
C1000001427,CUSTOMER,STANDARD,VERIFIED,172,US,International,WEB,ANDROID,14,1,159,9228.58,0,2020-11-15
C1000001428,CUSTOMER,STANDARD,VERIFIED,591,PE,Huanuco,WEB,WEB_BROWSER,20,5,124,2465.86,1,2024-06-04
C1000001429,CUSTOMER,BASIC,VERIFIED,3383,PE,Puno,MOBILE,WEB_BROWSER,25,1,60,7362.33,0,2020-05-20
C1000001430,CUSTOMER,PREMIUM,VERIFIED,65,PE,Puno,MOBILE,ANDROID,29,1,33,3699.7,0,2023-04-19
C1000001431,CUSTOMER,BASIC,VERIFIED,140,PE,Lima,MOBILE,ANDROID,28,0,74,8388.43,0,2021-09-15
C1000001432,CUSTOMER,STANDARD,VERIFIED,2644,PE,Cusco,WEB,IOS,43,1,113,11638.12,0,2025-12-30
C1000001433,CUSTOMER,STANDARD,PENDING,146,PE,Junin,WEB,ANDROID,34,0,36,3346.13,0,2025-07-21
C1000001434,CUSTOMER,BASIC,VERIFIED,3418,PE,Junin,MOBILE,ANDROID,24,0,60,5906.69,0,2025-02-03
C1000001435,CUSTOMER,BASIC,PENDING,886,PE,La Libertad,WEB,ANDROID,30,2,39,744.21,0,2021-08-28
C1000001436,CUSTOMER,STANDARD,VERIFIED,3276,US,International,WEB,IOS,31,2,98,5626.7,0,2024-04-21
C1000001437,CUSTOMER,PREMIUM,VERIFIED,2650,PE,Arequipa,MOBILE,IOS,30,1,150,8627.18,0,2021-05-18
C1000001438,CUSTOMER,PREMIUM,PENDING,595,PE,La Libertad,WEB,WEB_BROWSER,54,0,129,3652.59,0,2021-01-19
C1000001439,CUSTOMER,PREMIUM,VERIFIED,2187,PE,Junin,ATM,WEB_BROWSER,11,0,3,10056.9,0,2021-10-16
C1000001440,CUSTOMER,BASIC,VERIFIED,715,PE,La Libertad,MOBILE,ANDROID,41,0,133,2487.1,0,2025-03-24
C1000001441,CUSTOMER,STANDARD,VERIFIED,2734,PE,Cusco,AGENCY,IOS,33,1,50,7927.35,0,2024-07-05
C1000001442,CUSTOMER,BASIC,VERIFIED,1610,PE,Lima,AGENCY,WEB_BROWSER,11,1,129,3899.87,0,2021-04-03
C1000001443,CUSTOMER,BASIC,VERIFIED,973,PE,Junin,ATM,ANDROID,39,0,159,1764.98,0,2025-10-29
C1000001444,CUSTOMER,BASIC,VERIFIED,1473,PE,Lima,WEB,ANDROID,43,6,170,3981.22,1,2024-05-27
C1000001445,CUSTOMER,PREMIUM,VERIFIED,3632,PE,Lima,MOBILE,IOS,52,2,136,4159.03,0,2023-02-18
C1000001446,CUSTOMER,STANDARD,VERIFIED,536,PE,La Libertad,WEB,IOS,24,0,52,8277.37,0,2025-01-16
C1000001447,CUSTOMER,BUSINESS,REJECTED,1905,PE,Arequipa,WEB,ANDROID,69,1,144,10085.79,1,2024-07-02
C1000001448,CUSTOMER,BASIC,VERIFIED,1013,PE,Arequipa,MOBILE,WEB_BROWSER,77,3,79,2530.91,1,2022-02-27
C1000001449,CUSTOMER,STANDARD,VERIFIED,1629,PE,Cusco,AGENCY,ANDROID,17,0,37,11602.99,0,2024-01-16
C1000001450,CUSTOMER,BASIC,VERIFIED,1446,US,International,WEB,IOS,46,1,130,7831.14,0,2022-10-18
C1000001451,CUSTOMER,STANDARD,VERIFIED,2377,PE,Huanuco,MOBILE,WEB_BROWSER,19,0,40,2956.03,0,2020-11-04
C1000001452,CUSTOMER,STANDARD,VERIFIED,3566,PE,Junin,AGENCY,ANDROID,41,2,168,10362.2,0,2020-12-22
C1000001453,CUSTOMER,BASIC,VERIFIED,1256,PE,Arequipa,MOBILE,ANDROID,17,0,90,2987.27,0,2021-06-14
C1000001454,CUSTOMER,BASIC,REJECTED,565,PE,Piura,ATM,ANDROID,69,2,60,7443.95,1,2024-01-18
C1000001455,CUSTOMER,PREMIUM,VERIFIED,2822,PE,La Libertad,MOBILE,WEB_BROWSER,31,0,159,9680.76,0,2022-02-28
C1000001456,CUSTOMER,PREMIUM,VERIFIED,2553,PE,Piura,MOBILE,ANDROID,12,0,135,6798.74,0,2025-01-24
C1000001457,CUSTOMER,STANDARD,VERIFIED,3079,PE,Puno,MOBILE,ANDROID,23,0,121,3911.18,0,2025-09-16
C1000001458,CUSTOMER,BASIC,PENDING,1920,PE,Huanuco,MOBILE,ANDROID,50,1,57,11461.81,0,2020-07-30
C1000001459,CUSTOMER,BASIC,VERIFIED,1066,PE,Puno,ATM,ANDROID,27,0,30,8748.28,0,2024-04-14
C1000001460,CUSTOMER,STANDARD,VERIFIED,3368,MX,International,ATM,ANDROID,32,1,41,8297.74,0,2024-09-30
C1000001461,CUSTOMER,PREMIUM,VERIFIED,723,PE,Piura,MOBILE,ANDROID,18,0,47,3659.32,0,2020-12-22
C1000001462,CUSTOMER,STANDARD,VERIFIED,2382,PE,La Libertad,WEB,ANDROID,43,0,113,7146.79,0,2024-01-26
C1000001463,CUSTOMER,STANDARD,VERIFIED,1110,PE,Arequipa,MOBILE,IOS,48,0,10,8518.39,0,2021-06-17
C1000001464,CUSTOMER,BASIC,REJECTED,3607,PE,La Libertad,ATM,ANDROID,75,0,177,11025.64,1,2024-11-26
C1000001465,CUSTOMER,BASIC,PENDING,2822,CO,International,WEB,WEB_BROWSER,62,0,156,11591.3,0,2025-07-21
C1000001466,CUSTOMER,PREMIUM,VERIFIED,3511,PE,Cusco,AGENCY,ANDROID,13,0,12,7993.23,0,2022-01-10
C1000001467,CUSTOMER,BASIC,PENDING,1083,PE,Cusco,AGENCY,ANDROID,62,1,144,8352.89,0,2020-12-26
C1000001468,CUSTOMER,BUSINESS,VERIFIED,636,PE,Arequipa,MOBILE,WEB_BROWSER,7,0,6,11844.94,0,2021-01-21
C1000001469,CUSTOMER,STANDARD,VERIFIED,2641,PE,La Libertad,MOBILE,UNKNOWN,50,1,43,3788.34,0,2025-02-13
C1000001470,CUSTOMER,BASIC,REJECTED,282,CL,International,WEB,IOS,60,1,61,1434.65,1,2020-12-31
C1000001471,CUSTOMER,STANDARD,VERIFIED,1778,PE,Cusco,AGENCY,WEB_BROWSER,34,3,20,9982.82,0,2024-09-30
C1000001472,CUSTOMER,STANDARD,VERIFIED,1209,CO,International,MOBILE,IOS,33,0,8,10856.93,0,2024-12-21
C1000001473,CUSTOMER,STANDARD,PENDING,1705,MX,International,MOBILE,WEB_BROWSER,61,3,22,2231.93,0,2025-04-17
C1000001474,CUSTOMER,BASIC,VERIFIED,1511,PE,Cusco,MOBILE,ANDROID,37,0,148,3687.28,0,2022-06-10
C1000001475,CUSTOMER,BUSINESS,PENDING,2506,PE,La Libertad,WEB,UNKNOWN,75,2,160,3861.63,1,2022-12-14
C1000001476,CUSTOMER,STANDARD,VERIFIED,1214,PE,La Libertad,MOBILE,ANDROID,24,1,40,5451.5,0,2024-03-10
C1000001477,CUSTOMER,PREMIUM,VERIFIED,1114,US,International,MOBILE,WEB_BROWSER,41,6,174,7496.78,1,2021-08-13
C1000001478,CUSTOMER,STANDARD,VERIFIED,621,PE,Lima,MOBILE,IOS,27,0,125,8969.94,0,2024-07-22
C1000001479,CUSTOMER,PREMIUM,VERIFIED,3227,MX,International,MOBILE,UNKNOWN,42,2,64,11558.69,0,2023-05-11
C1000001480,CUSTOMER,PREMIUM,PENDING,2785,PE,Puno,MOBILE,IOS,39,1,76,11984.18,0,2020-10-05
C1000001481,CUSTOMER,PREMIUM,VERIFIED,3406,PE,Cusco,MOBILE,WEB_BROWSER,37,1,137,5606.48,0,2023-05-27
C1000001482,CUSTOMER,PREMIUM,VERIFIED,2826,PE,Arequipa,WEB,WEB_BROWSER,20,0,32,11704.59,0,2021-03-27
C1000001483,CUSTOMER,BASIC,REJECTED,3512,PE,Puno,AGENCY,WEB_BROWSER,39,0,86,2252.04,1,2025-01-08
C1000001484,CUSTOMER,STANDARD,VERIFIED,3405,MX,International,WEB,ANDROID,37,2,159,10220.85,0,2024-02-22
C1000001485,CUSTOMER,PREMIUM,VERIFIED,3499,PE,Junin,ATM,UNKNOWN,49,1,24,1941.61,0,2020-07-31
C1000001486,CUSTOMER,STANDARD,PENDING,1260,PE,Lima,AGENCY,UNKNOWN,51,1,46,498.87,0,2020-05-25
C1000001487,CUSTOMER,BASIC,VERIFIED,1325,PE,Puno,MOBILE,ANDROID,12,0,39,6458.83,0,2024-02-23
C1000001488,CUSTOMER,BASIC,VERIFIED,2167,PE,Piura,WEB,ANDROID,53,1,178,2486.12,0,2021-06-05
C1000001489,CUSTOMER,STANDARD,REJECTED,2415,PE,Junin,AGENCY,IOS,40,0,133,216.8,1,2021-01-10
C1000001490,CUSTOMER,PREMIUM,VERIFIED,2477,PE,Arequipa,MOBILE,UNKNOWN,36,1,45,9880.56,0,2023-05-22
C1000001491,CUSTOMER,BASIC,PENDING,3208,PE,Junin,MOBILE,WEB_BROWSER,34,0,36,7176.67,0,2023-01-28
C1000001492,CUSTOMER,STANDARD,VERIFIED,1555,PE,Piura,WEB,ANDROID,35,2,58,2128.38,0,2020-07-03
C1000001493,CUSTOMER,STANDARD,VERIFIED,2832,PE,Huanuco,AGENCY,WEB_BROWSER,8,1,66,11280.05,0,2020-01-10
C1000001494,CUSTOMER,BASIC,VERIFIED,2851,CO,International,AGENCY,ANDROID,70,3,91,2103.47,1,2025-07-27
C1000001495,CUSTOMER,BASIC,VERIFIED,1788,PE,Lima,MOBILE,WEB_BROWSER,70,4,46,8175.25,1,2020-06-27
C1000001496,CUSTOMER,BUSINESS,VERIFIED,2834,PE,Cusco,AGENCY,POS,19,0,161,580.45,0,2020-11-22
C1000001497,CUSTOMER,BASIC,VERIFIED,3090,PE,Puno,MOBILE,ANDROID,39,3,113,1004.21,0,2024-09-15
C1000001498,CUSTOMER,STANDARD,VERIFIED,114,PE,Piura,MOBILE,ANDROID,13,0,77,5621.51,0,2023-11-12
C1000001499,CUSTOMER,STANDARD,VERIFIED,2287,CO,International,AGENCY,UNKNOWN,61,0,3,4396.18,0,2020-02-04
C1000001500,CUSTOMER,PREMIUM,VERIFIED,2731,PE,Puno,AGENCY,WEB_BROWSER,23,0,178,8600.55,0,2021-12-24
C1000001501,CUSTOMER,STANDARD,VERIFIED,1213,PE,Piura,ATM,ANDROID,25,0,89,1910.47,0,2025-03-17
C1000001502,CUSTOMER,BASIC,VERIFIED,2263,PE,Huanuco,ATM,WEB_BROWSER,49,3,127,1564.3,0,2025-07-11
C1000001503,CUSTOMER,BASIC,VERIFIED,3481,CL,International,WEB,IOS,71,5,96,1751.19,1,2024-12-22
C1000001504,CUSTOMER,STANDARD,VERIFIED,3578,US,International,MOBILE,ANDROID,24,5,34,5811.59,1,2025-09-29
C1000001505,CUSTOMER,STANDARD,VERIFIED,875,CO,International,AGENCY,ANDROID,55,3,102,9450.57,0,2020-07-26
C1000001506,CUSTOMER,STANDARD,VERIFIED,1575,PE,Lima,MOBILE,WEB_BROWSER,37,0,71,6485.22,0,2022-06-14
C1000001507,CUSTOMER,BASIC,PENDING,588,PE,Huanuco,MOBILE,ANDROID,50,1,155,10960.66,0,2021-05-03
C1000001508,CUSTOMER,BASIC,VERIFIED,3395,PE,La Libertad,MOBILE,ANDROID,44,1,17,10541.99,0,2025-10-19
C1000001509,CUSTOMER,STANDARD,VERIFIED,2799,PE,Cusco,WEB,ANDROID,59,3,158,613.1,0,2021-03-26
C1000001510,CUSTOMER,PREMIUM,VERIFIED,1593,PE,La Libertad,MOBILE,IOS,20,1,52,9108.01,0,2025-08-14
C1000001511,CUSTOMER,STANDARD,VERIFIED,1172,CO,International,WEB,WEB_BROWSER,16,0,142,8309.29,0,2021-11-25
C1000001512,CUSTOMER,PREMIUM,VERIFIED,220,PE,Huanuco,MOBILE,ANDROID,33,1,78,11132.88,0,2023-07-03
C1000001513,CUSTOMER,BASIC,VERIFIED,115,MX,International,ATM,ANDROID,28,1,92,534.58,0,2022-03-26
C1000001514,CUSTOMER,PREMIUM,VERIFIED,1381,PE,Cusco,MOBILE,ANDROID,63,5,26,7077.34,1,2020-08-24
C1000001515,CUSTOMER,BASIC,PENDING,2064,CL,International,MOBILE,WEB_BROWSER,74,4,3,790.1,1,2025-04-11
C1000001516,CUSTOMER,STANDARD,VERIFIED,1539,CL,International,WEB,IOS,54,3,169,269.63,0,2024-01-12
C1000001517,CUSTOMER,STANDARD,PENDING,3612,PE,Junin,ATM,ANDROID,41,1,60,7438.92,0,2024-01-28
C1000001518,CUSTOMER,STANDARD,REJECTED,911,PE,Junin,MOBILE,IOS,84,2,125,8387.59,1,2024-08-12
C1000001519,CUSTOMER,BASIC,VERIFIED,637,PE,Puno,WEB,ANDROID,9,1,132,5348.04,0,2022-07-12
C1000001520,CUSTOMER,BASIC,VERIFIED,764,MX,International,AGENCY,ANDROID,8,1,145,8560.69,0,2024-11-18
C1000001521,CUSTOMER,BUSINESS,VERIFIED,1870,PE,Arequipa,WEB,ANDROID,10,0,141,4679.07,0,2025-11-27
C1000001522,CUSTOMER,BASIC,PENDING,2347,PE,Lima,MOBILE,ANDROID,54,0,88,1158.31,0,2022-06-21
C1000001523,CUSTOMER,STANDARD,VERIFIED,2741,CL,International,MOBILE,WEB_BROWSER,36,1,61,11074.84,0,2024-02-17
C1000001524,CUSTOMER,BASIC,VERIFIED,2199,PE,Cusco,MOBILE,ANDROID,49,0,138,7052.99,0,2022-03-25
C1000001525,CUSTOMER,STANDARD,VERIFIED,2261,PE,Lima,WEB,ANDROID,33,1,6,10174.25,0,2025-10-30
C1000001526,CUSTOMER,STANDARD,VERIFIED,1585,PE,Piura,MOBILE,ANDROID,31,1,117,7212.76,0,2024-07-02
C1000001527,CUSTOMER,STANDARD,VERIFIED,645,CO,International,MOBILE,IOS,43,0,162,2586.05,0,2025-10-30
C1000001528,CUSTOMER,STANDARD,VERIFIED,1635,PE,Arequipa,AGENCY,WEB_BROWSER,10,0,6,1733.55,0,2023-11-03
C1000001529,CUSTOMER,BUSINESS,VERIFIED,608,CL,International,MOBILE,WEB_BROWSER,34,1,101,4745.26,0,2022-01-28
C1000001530,CUSTOMER,STANDARD,VERIFIED,1075,PE,La Libertad,MOBILE,ANDROID,51,2,153,9149.08,0,2025-11-26
C1000001531,CUSTOMER,BASIC,VERIFIED,2153,PE,Junin,WEB,IOS,53,2,81,3753.19,0,2024-02-16
C1000001532,CUSTOMER,STANDARD,VERIFIED,3389,PE,Lima,MOBILE,ANDROID,8,0,177,597.82,0,2022-08-26
C1000001533,CUSTOMER,BASIC,VERIFIED,1545,PE,Cusco,MOBILE,WEB_BROWSER,54,1,171,7854.89,0,2020-10-09
C1000001534,CUSTOMER,BASIC,VERIFIED,479,PE,Arequipa,MOBILE,ANDROID,22,0,127,5322.69,0,2023-09-27
C1000001535,CUSTOMER,STANDARD,VERIFIED,1903,PE,Junin,AGENCY,WEB_BROWSER,11,2,123,11196.46,0,2024-03-03
C1000001536,CUSTOMER,PREMIUM,VERIFIED,1400,PE,Lima,ATM,ANDROID,35,0,165,11662.31,0,2020-04-06
C1000001537,CUSTOMER,PREMIUM,REJECTED,559,PE,La Libertad,MOBILE,IOS,97,4,93,3136.07,1,2025-11-14
C1000001538,CUSTOMER,STANDARD,VERIFIED,2540,PE,Puno,MOBILE,WEB_BROWSER,19,1,163,1048.47,0,2023-04-22
C1000001539,CUSTOMER,PREMIUM,VERIFIED,1604,PE,Lima,WEB,UNKNOWN,36,0,6,5875.39,0,2020-01-28
C1000001540,CUSTOMER,BASIC,PENDING,2898,CO,International,ATM,ANDROID,73,4,71,1967.81,1,2024-04-13
C1000001541,CUSTOMER,BASIC,VERIFIED,1549,PE,Arequipa,ATM,IOS,34,2,62,2934.95,0,2023-11-10
C1000001542,CUSTOMER,BASIC,PENDING,1984,CO,International,MOBILE,ANDROID,63,3,34,9439.34,0,2025-05-19
C1000001543,CUSTOMER,STANDARD,VERIFIED,3108,PE,Lima,WEB,WEB_BROWSER,10,1,32,7013.08,0,2024-05-27
C1000001544,CUSTOMER,PREMIUM,PENDING,257,PE,Piura,MOBILE,ANDROID,24,2,58,7315.6,0,2025-12-22
C1000001545,CUSTOMER,BASIC,VERIFIED,320,PE,Arequipa,WEB,ANDROID,30,1,143,2226.6,0,2024-02-26
C1000001546,CUSTOMER,BASIC,VERIFIED,2015,MX,International,MOBILE,WEB_BROWSER,33,0,58,8029.87,0,2025-04-03
C1000001547,CUSTOMER,BASIC,REJECTED,1442,PE,Arequipa,MOBILE,WEB_BROWSER,63,1,171,10211.78,1,2020-02-07
C1000001548,CUSTOMER,STANDARD,VERIFIED,731,PE,Junin,MOBILE,POS,42,0,115,2814.6,0,2022-03-28
C1000001549,CUSTOMER,STANDARD,VERIFIED,2760,PE,Lima,WEB,WEB_BROWSER,24,0,45,6729.75,0,2024-01-10
C1000001550,CUSTOMER,PREMIUM,VERIFIED,3295,PE,Lima,WEB,UNKNOWN,79,0,86,5074.21,1,2021-12-09
C1000001551,CUSTOMER,STANDARD,PENDING,2723,MX,International,AGENCY,WEB_BROWSER,43,0,177,692.65,0,2023-10-03
C1000001552,CUSTOMER,STANDARD,VERIFIED,1327,PE,Cusco,WEB,WEB_BROWSER,17,1,92,10103.41,0,2022-02-13
C1000001553,CUSTOMER,STANDARD,REJECTED,726,PE,Junin,MOBILE,ANDROID,81,2,10,2326.29,1,2023-04-30
C1000001554,CUSTOMER,STANDARD,VERIFIED,954,PE,Arequipa,MOBILE,WEB_BROWSER,59,3,119,4840.03,0,2023-12-15
C1000001555,CUSTOMER,STANDARD,VERIFIED,704,PE,Junin,MOBILE,ANDROID,18,1,172,4354.03,0,2025-03-11
C1000001556,CUSTOMER,PREMIUM,VERIFIED,2032,PE,Piura,WEB,IOS,51,0,169,1641.56,0,2020-02-26
C1000001557,CUSTOMER,BASIC,VERIFIED,2996,CL,International,MOBILE,IOS,16,1,127,2393.16,0,2025-12-12
C1000001558,CUSTOMER,BASIC,VERIFIED,2177,PE,Puno,MOBILE,IOS,24,0,115,9494.86,0,2022-02-21
C1000001559,CUSTOMER,BASIC,VERIFIED,345,PE,Puno,WEB,ANDROID,31,4,141,3065.58,0,2022-03-13
C1000001560,CUSTOMER,BASIC,VERIFIED,123,PE,Huanuco,MOBILE,ANDROID,71,4,149,2880.5,1,2023-07-25
C1000001561,CUSTOMER,BASIC,PENDING,603,PE,Puno,AGENCY,WEB_BROWSER,50,0,158,3061.57,0,2024-01-11
C1000001562,CUSTOMER,BUSINESS,VERIFIED,1176,PE,Arequipa,WEB,WEB_BROWSER,14,0,7,7364.21,0,2022-12-05
C1000001563,CUSTOMER,BASIC,VERIFIED,758,PE,Puno,MOBILE,IOS,27,0,50,3124.51,0,2023-01-30
C1000001564,CUSTOMER,PREMIUM,PENDING,2506,PE,Cusco,WEB,WEB_BROWSER,31,1,11,8599.69,0,2020-12-21
C1000001565,CUSTOMER,BASIC,VERIFIED,1570,US,International,AGENCY,WEB_BROWSER,51,5,139,6459.83,1,2021-06-12
C1000001566,CUSTOMER,PREMIUM,VERIFIED,63,PE,Cusco,MOBILE,WEB_BROWSER,56,0,161,1537.61,0,2023-12-15
C1000001567,CUSTOMER,PREMIUM,PENDING,910,PE,Junin,WEB,WEB_BROWSER,34,0,37,9963.14,0,2023-12-06
C1000001568,CUSTOMER,BASIC,REJECTED,2900,PE,Huanuco,AGENCY,ANDROID,59,0,147,974.83,1,2020-12-13
C1000001569,CUSTOMER,PREMIUM,VERIFIED,661,PE,La Libertad,MOBILE,WEB_BROWSER,8,1,86,4693.05,0,2022-06-08
C1000001570,CUSTOMER,PREMIUM,REJECTED,3165,PE,Huanuco,MOBILE,IOS,78,2,53,5355.06,1,2023-10-29
C1000001571,CUSTOMER,STANDARD,VERIFIED,1862,PE,Huanuco,MOBILE,ANDROID,18,0,180,11227.08,0,2023-06-30
C1000001572,CUSTOMER,PREMIUM,VERIFIED,2133,PE,La Libertad,WEB,ANDROID,49,1,93,11837.95,0,2023-07-15
C1000001573,CUSTOMER,BASIC,VERIFIED,3199,US,International,WEB,UNKNOWN,59,0,90,11827.58,0,2025-10-12
C1000001574,CUSTOMER,STANDARD,VERIFIED,1489,PE,Cusco,MOBILE,WEB_BROWSER,41,4,47,7864.61,0,2021-12-08
C1000001575,CUSTOMER,PREMIUM,PENDING,2517,PE,Arequipa,ATM,ANDROID,35,1,140,3177.07,0,2025-01-19
C1000001576,CUSTOMER,PREMIUM,VERIFIED,553,PE,Arequipa,MOBILE,POS,62,4,108,11373.75,0,2021-10-24
C1000001577,CUSTOMER,STANDARD,VERIFIED,2744,PE,Cusco,MOBILE,WEB_BROWSER,25,1,58,6234.97,0,2020-04-21
C1000001578,CUSTOMER,STANDARD,VERIFIED,2726,CO,International,MOBILE,WEB_BROWSER,34,1,72,162.75,0,2021-02-12
C1000001579,CUSTOMER,BASIC,PENDING,3083,PE,Piura,MOBILE,ANDROID,39,0,122,1711.32,0,2024-10-02
C1000001580,CUSTOMER,BASIC,PENDING,1924,PE,Huanuco,MOBILE,WEB_BROWSER,42,2,50,6638.51,0,2022-08-19
C1000001581,CUSTOMER,BASIC,VERIFIED,3013,PE,Junin,AGENCY,ANDROID,16,1,25,2076.34,0,2021-07-15
C1000001582,CUSTOMER,BASIC,VERIFIED,1912,PE,Huanuco,MOBILE,IOS,12,0,112,4838.93,0,2024-04-03
C1000001583,CUSTOMER,BUSINESS,VERIFIED,1039,PE,Cusco,MOBILE,ANDROID,54,0,154,11805.77,0,2023-01-19
C1000001584,CUSTOMER,BASIC,REJECTED,2390,PE,Huanuco,WEB,ANDROID,64,0,93,5614.55,1,2023-09-25
C1000001585,CUSTOMER,BASIC,VERIFIED,1315,PE,Puno,WEB,ANDROID,58,4,51,9291.84,0,2023-07-05
C1000001586,CUSTOMER,BUSINESS,VERIFIED,2044,PE,Cusco,MOBILE,WEB_BROWSER,29,1,38,11751.96,0,2021-03-28
C1000001587,CUSTOMER,STANDARD,VERIFIED,2999,PE,Cusco,MOBILE,WEB_BROWSER,11,1,170,6629.07,0,2020-06-15
C1000001588,CUSTOMER,STANDARD,VERIFIED,400,PE,Puno,MOBILE,ANDROID,13,1,52,5047.87,0,2022-08-03
C1000001589,CUSTOMER,STANDARD,VERIFIED,1503,MX,International,MOBILE,WEB_BROWSER,6,0,165,11350.75,0,2025-11-07
C1000001590,CUSTOMER,BASIC,VERIFIED,1163,PE,Huanuco,WEB,UNKNOWN,61,1,163,9536.88,0,2025-03-05
C1000001591,CUSTOMER,STANDARD,VERIFIED,2132,PE,Piura,AGENCY,IOS,25,2,138,3752.67,0,2021-03-19
C1000001592,CUSTOMER,STANDARD,VERIFIED,1496,CO,International,MOBILE,WEB_BROWSER,23,0,97,1950.14,0,2024-02-21
C1000001593,CUSTOMER,STANDARD,VERIFIED,530,PE,Arequipa,AGENCY,ANDROID,23,0,134,5738.22,0,2021-11-28
C1000001594,CUSTOMER,PREMIUM,VERIFIED,2224,PE,La Libertad,MOBILE,ANDROID,38,5,90,8833.35,1,2026-01-04
C1000001595,CUSTOMER,STANDARD,VERIFIED,1987,PE,La Libertad,MOBILE,ANDROID,13,2,116,4435.25,0,2020-09-02
C1000001596,CUSTOMER,PREMIUM,VERIFIED,2675,CO,International,MOBILE,WEB_BROWSER,20,0,176,801.94,0,2023-07-09
C1000001597,CUSTOMER,BASIC,PENDING,1793,US,International,MOBILE,ANDROID,45,2,100,7778.76,0,2022-12-20
C1000001598,CUSTOMER,STANDARD,PENDING,3488,PE,Cusco,AGENCY,POS,35,0,95,5489.0,0,2025-02-25
C1000001599,CUSTOMER,STANDARD,VERIFIED,963,PE,Arequipa,MOBILE,WEB_BROWSER,49,1,125,2166.48,0,2024-10-10
C1000001600,CUSTOMER,BASIC,VERIFIED,1294,PE,Lima,WEB,ANDROID,10,0,133,4611.68,0,2023-05-28
C1000001601,CUSTOMER,BASIC,VERIFIED,1646,PE,Cusco,MOBILE,WEB_BROWSER,33,3,180,10119.57,0,2022-02-02
C1000001602,CUSTOMER,STANDARD,REJECTED,1841,CL,International,MOBILE,WEB_BROWSER,38,0,24,6362.24,1,2020-02-13
